Player,Team,Minutes,year
Gradey Dick,TOR,1267.6683333333333,2024
Grant Williams,CHA,2129.56,2024
Grayson Allen,PHX,2513.3,2024
Greg Brown III,DAL,39.74333333333333,2024
Gui Santos,GSW,192.09,2024
Hamidou Diallo,WAS,4.75,2024
Harrison Barnes,SAC,2380.87,2024
Harry Giles III,LAL,99.92,2024
Haywood Highsmith,MIA,1365.835,2024
Henri Drell,CHI,29.916666666666668,2024
Herbert Jones,NOP,2321.4283333333333,2024
Hunter Tyson,DEN,47.97666666666667,2024
Ibou Badji,POR,225.81833333333333,2024
Immanuel Quickley,TOR,1985.3366666666666,2024
Isaac Okoro,CLE,1887.0566666666666,2024
Isaiah Hartenstein,NYK,1896.3483333333334,2024
Isaiah Jackson,IND,770.905,2024
Isaiah Joe,OKC,1444.8666666666666,2024
Isaiah Livers,DET,469.39666666666665,2024
Isaiah Mobley,CLE,71.92166666666667,2024
Isaiah Stewart,DET,1422.8166666666666,2024
Isaiah Thomas,PHX,19.383333333333333,2024
Isaiah Wong,IND,4.283333333333333,2024
Ish Smith,CHA,740.8466666666667,2024
Ish Wainright,PHX,62.39,2024
Ivica Zubac,LAC,1794.4483333333333,2024
Izaiah Brockington,NOP,3.3833333333333333,2024
JD Davison,BOS,39.01,2024
JT Thor,CHA,780.6266666666667,2024
Ja Morant,MEM,317.925,2024
JaVale McGee,SAC,339.3616666666667,2024
Jabari Smith Jr.,HOU,2423.845,2024
Jabari Walker,POR,1700.5733333333333,2024
Jack White,MEM,63.64833333333333,2024
Jacob Gilyard,BKN,698.405,2024
Jacob Toppin,NYK,38.151666666666664,2024
Jaden Hardy,DAL,989.2133333333334,2024
Jaden Ivey,DET,2217.4766666666665,2024
Jaden McDaniels,MIN,2105.4533333333334,2024
Jaden Springer,BOS,506.995,2024
Jae Crowder,MIL,1155.6983333333333,2024
Jae'Sean Tate,HOU,1031.4566666666667,2024
Jahmi'us Ramsey,TOR,121.085,2024
Jaime Jaquez Jr.,MIA,2113.195,2024
Jake LaRavia,MEM,805.55,2024
Jakob Poeltl,TOR,1319.1083333333333,2024
Jalen Brunson,NYK,2726.3033333333333,2024
Jalen Crutcher,NOP,2.65,2024
Jalen Duren,DET,1777.4816666666666,2024
Jalen Green,HOU,2601.3816666666667,2024
Jalen Hood-Schifino,LAL,108.98333333333333,2024
Jalen Johnson,ATL,1888.8666666666666,2024
Jalen McDaniels,TOR,538.0066666666667,2024
Jalen Pickett,DEN,121.78833333333333,2024
Jalen Slawson,SAC,36.975,2024
Jalen Smith,IND,1046.625,2024
Jalen Suggs,ORL,2024.59,2024
Jalen Williams,OKC,2223.5983333333334,2024
Jalen Wilson,BKN,664.5366666666666,2024
Jamal Cain,MIA,259.09166666666664,2024
Jamal Murray,DEN,1861.37,2024
Jamaree Bouyea,SAS,94.9,2024
James Bouknight,CHA,80.9,2024
James Harden,LAC,2469.6683333333335,2024
James Johnson,IND,47.195,2024
James Wiseman,DET,1091.0433333333333,2024
Jarace Walker,IND,340.42333333333335,2024
Jared Butler,WAS,565.6516666666666,2024
Jared Rhoden,DET,245.01666666666668,2024
Jaren Jackson Jr.,MEM,2124.18,2024
Jarred Vanderbilt,LAL,581.2366666666667,2024
Jarrett Allen,CLE,2442.0616666666665,2024
Jason Preston,UTA,71.13333333333334,2024
Javon Freeman-Liberty,TOR,403.03833333333336,2024
Javonte Green,CHI,230.4,2024
Javonte Smart,PHI,0.6666666666666666,2024
Jaxson Hayes,LAL,877.1333333333333,2024
Jay Huff,DEN,49.325,2024
Jaylen Brown,BOS,2342.5216666666665,2024
Jaylen Nowell,DET,213.76333333333332,2024
Jaylin Williams,OKC,896.9466666666667,2024
Jayson Tatum,BOS,2645.213333333333,2024
Jeff Dowtin Jr.,PHI,142.01666666666668,2024
Jeff Green,HOU,1307.3383333333334,2024
Jerami Grant,POR,1830.1866666666667,2024
Jeremiah Robinson-Earl,NOP,334.31333333333333,2024
Jeremy Sochan,SAS,2193.095,2024
Jericho Sims,NYK,584.7833333333333,2024
Jermaine Samuels Jr.,HOU,60.13166666666667,2024
Jerome Robinson,GSW,80.71666666666667,2024
Jett Howard,ORL,66.51666666666667,2024
Jevon Carter,CHI,1003.6016666666667,2024
Jimmy Butler III,MIA,2042.0583333333334,2024
Jock Landale,HOU,763.46,2024
Joe Harris,DET,169.97833333333332,2024
Joe Ingles,ORL,1169.0316666666668,2024
Joel Embiid,PHI,1309.3716666666667,2024
John Collins,UTA,1901.06,2024
John Konchar,MEM,1173.5733333333333,2024
Johnny Davis,WAS,613.48,2024
Johnny Juzang,UTA,371.80333333333334,2024
Jonas Valančiūnas,NOP,1924.8316666666667,2024
Jonathan Isaac,ORL,914.61,2024
Jonathan Kuminga,GSW,1949.5133333333333,2024
Jontay Porter,TOR,359.73833333333334,2024
Jordan Clarkson,UTA,1682.3416666666667,2024
Jordan Ford,SAC,21.816666666666666,2024
Jordan Goodwin,MEM,1055.77,2024
Jordan Hawkins,NOP,1160.58,2024
Jordan McLaughlin,MIN,626.12,2024
Jordan Miller,LAC,28.191666666666666,2024
Jordan Nwora,TOR,711.3933333333333,2024
Jordan Poole,WAS,2345.555,2024
Jordan Walsh,BOS,83.47333333333333,2024
Jose Alvarado,NOP,1028.37,2024
Josh Giddey,OKC,2011.5583333333334,2024
Josh Green,DAL,1504.72,2024
Josh Hart,NYK,2706.7716666666665,2024
Josh Minott,MIN,91.42833333333333,2024
Josh Okogie,PHX,959.715,2024
Josh Richardson,MIA,1102.83,2024
Joshua Primo,LAC,10.266666666666667,2024
Jrue Holiday,BOS,2263.278333333333,2024
Juan Toscano-Anderson,SAC,52.663333333333334,2024
Jules Bernard,WAS,149.275,2024
Julian Champagnie,SAS,1467.875,2024
Julian Phillips,CHI,322.55,2024
Julian Strawther,DEN,545.415,2024
Julius Randle,NYK,1630.095,2024
Justin Champagnie,WAS,234.83833333333334,2024
Justin Holiday,DEN,862.0133333333333,2024
Justin Jackson,MIN,0.7,2024
Justin Minaya,POR,380.98333333333335,2024
Jusuf Nurkić,PHX,2078.035,2024
KJ Martin,PHI,746.495,2024
Kaiser Gates,NOP,7.433333333333334,2024
Karl-Anthony Towns,MIN,2025.565,2024
Kawhi Leonard,LAC,2330.04,2024
Keegan Murray,SAC,2588.5666666666666,2024
Keita Bates-Diop,BKN,664.59,2024
Keldon Johnson,SAS,2038.3616666666667,2024
Kelly Olynyk,TOR,1758.73,2024
Kelly Oubre Jr.,PHI,2055.32,2024
Kendall Brown,IND,62.50833333333333,2024
Kenneth Lofton Jr.,UTA,198.30166666666668,2024
Kenrich Williams,OKC,1029.0066666666667,2024
Kentavious Caldwell-Pope,DEN,2401.7566666666667,2024
Keon Ellis,SAC,978.485,2024
Keon Johnson,BKN,61.401666666666664,2024
Kessler Edwards,SAC,274.7416666666667,2024
Kevin Durant,PHX,2790.6366666666668,2024
Kevin Huerter,SAC,1562.2266666666667,2024
Kevin Knox II,DET,560.2333333333333,2024
Kevin Love,MIA,924.2633333333333,2024
Kevon Harris,ORL,6.05,2024
Kevon Looney,GSW,1194.4283333333333,2024
Keyontae Johnson,OKC,66.2,2024
Keyonte George,UTA,2022.5766666666666,2024
Khris Middleton,MIL,1487.27,2024
Killian Hayes,DET,1007.6583333333333,2024
Kira Lewis Jr.,UTA,264.2366666666667,2024
Klay Thompson,GSW,2284.1683333333335,2024
Kobe Brown,LAC,393.99833333333333,2024
Kobe Bufkin,ATL,196.00333333333333,2024
Kobi Simmons,TOR,67.43333333333334,2024
Kris Dunn,UTA,1249.1766666666667,2024
Kris Murray,POR,1348.2716666666668,2024
Kristaps Porziņģis,BOS,1689.9483333333333,2024
Kyle Anderson,MIN,1781.8816666666667,2024
Kyle Kuzma,WAS,2281.141666666667,2024
Kyle Lowry,PHI,1689.7666666666667,2024
Kyrie Irving,DAL,2029.6083333333333,2024
LaMelo Ball,CHA,711.35,2024
Lamar Stevens,MEM,559.0133333333333,2024
Landry Shamet,WAS,726.4966666666667,2024
Larry Nance Jr.,NOP,1216.1383333333333,2024
Lauri Markkanen,UTA,1819.7466666666667,2024
LeBron James,LAL,2503.6833333333334,2024
Leaky Black,CHA,284.08166666666665,2024
Leonard Miller,MIN,52.4,2024
Lester Quinones,GSW,394.455,2024
Lindell Wigginton,MIL,7.63,2024
Lindy Waters III,OKC,280.2083333333333,2024
Lonnie Walker IV,BKN,1011.14,2024
Luguentz Dort,OKC,2245.971666666667,2024
Luka Dončić,DAL,2624.04,2024
Luka Garza,MIN,121.84,2024
Luka Samanic,UTA,404.37666666666667,2024
Luke Kennard,MEM,999.0466666666666,2024
Luke Kornet,BOS,983.31,2024
Malachi Flynn,DET,876.9216666666666,2024
Malaki Branham,SAS,1594.3266666666666,2024
Malcolm Brogdon,POR,1120.8166666666666,2024
Malcolm Cazalon,DET,2.5833333333333335,2024
Malik Beasley,MIL,2337.3716666666664,2024
Malik Monk,SAC,1872.3066666666666,2024
Malik Williams,TOR,106.50833333333334,2024
Mamadi Diakite,NYK,24.435,2024
Maozinha Pereira,MEM,121.63333333333334,2024
MarJon Beauchamp,MIL,607.6883333333334,2024
Marcus Morris Sr.,CLE,816.9766666666667,2024
Marcus Sasser,DET,1351.11,2024
Marcus Smart,MEM,604.845,2024
Mark Williams,CHA,508.39166666666665,2024
Markelle Fultz,ORL,909.9383333333334,2024
Markieff Morris,DAL,216.38833333333332,2024
Markquis Nowell,TOR,3.5166666666666666,2024
Marques Bolden,CHA,121.28,2024
Marvin Bagley III,WAS,1053.3516666666667,2024
Mason Jones,SAC,27.683333333333334,2024
Mason Plumlee,LAC,673.9266666666666,2024
Matisse Thybulle,POR,1487.3833333333334,2024
Matt Hurt,MEM,113.23833333333333,2024
Matt Ryan,NOP,390.385,2024
Max Christie,LAL,944.3183333333334,2024
Max Strus,CLE,2239.175,2024
Maxi Kleber,DAL,871.4116666666666,2024
Maxwell Lewis,LAL,102.825,2024
Micah Potter,UTA,186.06,2024
Michael Porter Jr.,DEN,2564.605,2024
Mikal Bridges,BKN,2854.24,2024
Mike Conley,MIN,2193.4583333333335,2024
Mike Muscala,OKC,600.18,2024
Miles Bridges,CHA,2581.116666666667,2024
Miles McBride,NYK,1327.74,2024
Mitchell Robinson,NYK,768.11,2024
Mo Bamba,PHI,740.3516666666667,2024
Monté Morris,MIN,476.04333333333335,2024
Moritz Wagner,ORL,1414.7366666666667,2024
Moses Brown,POR,199.97833333333332,2024
Moses Moody,GSW,1155.885,2024
Mouhamadou Gueye,TOR,119.94166666666666,2024
Mouhamed Gueye,ATL,72.8,2024
Moussa Diabaté,LAC,64.23833333333333,2024
Myles Turner,IND,2076.4366666666665,2024
Naji Marshall,NOP,1257.1233333333332,2024
Nassir Little,PHX,458.28333333333336,2024
Nate Hinton,HOU,74.55166666666666,2024
Nate Williams,HOU,129.385,2024
Nathan Mensah,CHA,306.64166666666665,2024
Naz Reid,MIN,1963.8283333333334,2024
Neemias Queta,BOS,333.21666666666664,2024
Nic Claxton,BKN,2115.6633333333334,2024
Nick Richards,CHA,1758.7366666666667,2024
Nick Smith Jr.,CHA,728.71,2024
Nickeil Alexander-Walker,MIN,1920.9183333333333,2024
Nicolas Batum,PHI,1529.5866666666666,2024
Nikola Jokić,DEN,2736.5333333333333,2024
Nikola Jović,MIA,896.2366666666667,2024
Nikola Vučević,CHI,2609.5016666666666,2024
Noah Clowney,BKN,369.85833333333335,2024
Norman Powell,LAC,1990.3783333333333,2024
OG Anunoby,NYK,1702.035,2024
Obi Toppin,IND,1730.6016666666667,2024
Ochai Agbaji,TOR,1641.6116666666667,2024
Olivier Sarr,OKC,98.20166666666667,2024
Olivier-Maxence Prosper,DAL,336.21166666666664,2024
Omer Yurtseven,UTA,545.1016666666667,2024
Onuralp Bitim,CHI,267.9916666666667,2024
Onyeka Okongwu,ATL,1404.7366666666667,2024
Orlando Robinson,MIA,303.69,2024
Oscar Tshiebwe,IND,41.916666666666664,2024
Oshae Brissett,BOS,630.165,2024
Otto Porter Jr.,TOR,174.07333333333332,2024
Ousmane Dieng,OKC,364.9533333333333,2024
P.J. Tucker,LAC,486.31333333333333,2024
P.J. Washington,DAL,2220.6783333333333,2024
Paolo Banchero,ORL,2798.701666666667,2024
